DocId,name,Organization,Position,category,category_main
imh-11-19,王健,North China Tanning Company,POST,business: company,business
imh-11-19,王健,Tientsin Industrial College,POST,education: higher,education
imh-11-19,王健,St. John's University,PRE,education: higher,education
imh-11-19,王健,Tientsin Industrial College,PRE,education: higher,education
imh-11-19,王健,Tientsin Industrial College,PRE,education: higher,education
imh-11-19,王健,Columbia University,US,education: higher,education
imh-11-19,王健,Cushing Academy,US,education: higher,education
imh-11-19,王健,University of Wisconsin,US,education: higher,education
imh-11-19,王健,Worcester Polytechnic Institute,US,education: higher,education
imh-11-190,袁鍾銓,Chekiang Provincial College,PRE,education: higher,education
imh-11-190,袁鍾銓,Shuntien College,PRE,education: higher,education
imh-11-190,袁鍾銓,Colgate University,US,education: higher,education
imh-11-190,袁鍾銓,Massachusetts Institute of Technology,US,education: higher,education
imh-11-190,袁鍾銓,Wesleyan Academy,US,education: higher,education
imh-11-191,陳秋安,Canton Christian College,POST,education: higher,education
imh-11-191,陳秋安,Ying-Hua College,POST,education: higher,education
imh-11-191,陳秋安,University of Michigan,US,education: higher,education
imh-11-192,陳仲箎,Canton Hospital,POST,facility: health,facility
imh-11-192,陳仲箎,Chinese Post Office,POST,facility: post office,facility
imh-11-192,陳仲箎,National Medical Association of China,POST,association: professional,association
imh-11-192,陳仲箎,Shanghai Maritime Customs,POST,administration: local,administration
imh-11-192,陳仲箎,Shih-Min High School,POST,education: secondary,education
imh-11-192,陳仲箎,World's Chinese Students' Federation,POST,association: students,association
imh-11-192,陳仲箎,Omaha University,PRE,education: higher,education
imh-11-192,陳仲箎,University of California,US,education: higher,education
imh-11-193,陳錦濤,Bureau of Printing and Engraving,POST,administration: central,administration
imh-11-193,陳錦濤,Central Audit Bureau,POST,administration: central,administration
imh-11-193,陳錦濤,Currency Reform Commission,POST,administration: commission,administration
imh-11-193,陳錦濤,International Conference of Chamber of Commerce,POST,event: conference,event
imh-11-193,陳錦濤,Ministry of Finance,POST,government: central,government
imh-11-193,陳錦濤,Ministry of Finance,POST,government: central,government
imh-11-193,陳錦濤,Ministry of Finance,POST,government: central,government
imh-11-193,陳錦濤,Nanking Provisional Government,POST,government: central,government
imh-11-193,陳錦濤,Ta-Ching Government Bank,POST,bank: central,banking
imh-11-193,陳錦濤,Ta-Ching Government Bank,POST,bank: central,banking
imh-11-193,陳錦濤,Tze Cheng Yuan,POST,government: local,government
imh-11-193,陳錦濤,Peiyang University,PRE,education: higher,education
imh-11-193,陳錦濤,Queen's College,PRE,education: higher,education
imh-11-193,陳錦濤,Queen's College,PRE,education: higher,education
imh-11-193,陳錦濤,University of California,US,education: higher,education
imh-11-193,陳錦濤,Yale University,US,education: higher,education
imh-11-194,陳煥章,Confucian Association Monthly,POST,media: periodical,media
imh-11-194,陳煥章,National Confucian Association,POST,association: society,association
imh-11-194,陳煥章,Chinese Reformer,PRE,media: periodical,media
imh-11-194,陳煥章,Shih-Min High School,PRE,education: secondary,education
imh-11-194,陳煥章,Columbia University,US,education: higher,education
imh-11-195,陳汝湘,Chinese Institute of Civil Engineers,POST,association: professional,association
imh-11-195,陳汝湘,Kwangtung Conservancy Board,POST,administration: local,administration
imh-11-195,陳汝湘,Szechuen-Hankow Railway,POST,railway: China,railway
imh-11-195,陳汝湘,Anglo-Chinese College (Shanghai),PRE,education: higher,education
imh-11-195,陳汝湘,Anglo-Chinese College (Tientsin),PRE,education: higher,education
imh-11-195,陳汝湘,Peiyang University,PRE,education: higher,education
imh-11-195,陳汝湘,Brown University,US,education: higher,education
imh-11-195,陳汝湘,Columbia University,US,education: higher,education
imh-11-195,陳汝湘,State University of Iowa,US,education: higher,education
imh-11-195,陳汝湘,Yale University,US,education: higher,education
imh-11-196,陳慶堯,Government Teachers' College (Changsha),POST,education: higher,education
imh-11-196,陳慶堯,Science Society of China,POST,association: society,association
imh-11-196,陳慶堯,Nanyang College,PRE,education: higher,education
imh-11-196,陳慶堯,Yu Tsai School,PRE,education: secondary,education
imh-11-196,陳慶堯,Chinese Student's Alliance,US,association: students,association
imh-11-196,陳慶堯,Columbia University,US,education: higher,education
imh-11-196,陳慶堯,Massachusetts Institute of Technology,US,education: higher,education
imh-11-196,陳慶堯,University of Illinois,US,education: higher,education
imh-11-197,陳德輝,Bank of China,POST,bank: central,banking
imh-11-197,陳德輝,Kiangsu Provincial Bank,POST,bank: private,banking
imh-11-197,陳德輝,Nanking Exposition,POST,event: exposition,event
imh-11-197,陳德輝,Shanghai Commercial and Savings Bank,POST,bank: private,banking
imh-11-197,陳德輝,Hupeh Provincial Government,PRE,government: local,government
imh-11-197,陳德輝,Ohio Wesleyan University,US,education: higher,education
imh-11-197,陳德輝,University of Iowa,US,education: higher,education
imh-11-197,陳德輝,University of Pennsylvania,US,education: higher,education
imh-11-197,陳德輝,University of Pennsylvania,US,education: higher,education
imh-11-198,陳伯浩,Canton Christian College,POST,education: higher,education
imh-11-198,陳伯浩,University of Nanking,POST,education: higher,education
imh-11-198,陳伯浩,University of Nanking Magazine,POST,education: higher,education
imh-11-198,陳伯浩,American Economics Association,US,association: professional,association
imh-11-198,陳伯浩,Chinese Students' Monthly,US,media: periodical,media
imh-11-198,陳伯浩,University of Michigan,US,education: higher,education
imh-11-199,陳兆焜,Central Salt Administration,POST,administration: central,administration
imh-11-199,陳兆焜,Ministry of Finance,POST,government: central,government
imh-11-199,陳兆焜,Peking Government University,POST,education: higher,education
imh-11-199,陳兆焜,Peking Government University,PRE,education: higher,education
imh-11-199,陳兆焜,American Economics Association,US,association: professional,association
imh-11-199,陳兆焜,Columbia University,US,education: higher,education
imh-11-199,陳兆焜,Columbia University,US,education: higher,education
imh-11-199,陳兆焜,Cornell University,US,education: higher,education
imh-11-2,卞福孫,Bank of China,POST,bank: central,banking
imh-11-2,卞福孫,Fungtai Branch Revenue Office,PRE,administration: local,administration
imh-11-2,卞福孫,Peking Government University,PRE,education: higher,education
imh-11-2,卞福孫,Peking Municipal Court,PRE,judiciary: local,judiciary
imh-11-2,卞福孫,St. John's University,PRE,education: higher,education
imh-11-2,卞福孫,Brown University,US,education: higher,education
imh-11-20,王百雷,Chihli Industrial College,POST,education: higher,education
imh-11-20,王百雷,Chengtu High School,PRE,education: secondary,education
imh-11-20,王百雷,Nanyang College,PRE,education: higher,education
imh-11-20,王百雷,Nanyang Middle School,PRE,education: secondary,education
imh-11-20,王百雷,American Chemical Society,US,association: professional,association
imh-11-20,王百雷,Fletcher Paper Mill,US,industry: factory,industry
imh-11-20,王百雷,University of California,US,education: higher,education
imh-11-20,王百雷,University of Michigan,US,education: higher,education
imh-11-200,陳世第,Board of Audit,POST,government:central,government
imh-11-200,陳世第,Chekiang Provincial College,PRE,education: higher,education
imh-11-200,陳世第,Chiu Shih College,PRE,education: higher,education
imh-11-200,陳世第,St. John's University,PRE,education: higher,education
imh-11-200,陳世第,Harvard University,US,education: higher,education
imh-11-200,陳世第,University of California,US,education: higher,education
imh-11-201,陳廷均,Tangshan Railway and Engineering College,PRE,education: higher,education
imh-11-201,陳廷均,Princeton University,US,education: higher,education
imh-11-201,陳廷均,University of Wisconsin,US,education: higher,education
imh-11-202,陳道原,Central Salt Administration,POST,administration: central,administration
imh-11-202,陳道原,Foochow Dock,POST,industry: dockyard,industry
imh-11-202,陳道原,Institute of Naval Architects,POST,other: institute,other
imh-11-202,陳道原,Ministry of Navy,POST,government: central,government
imh-11-202,陳道原,Vickers Ltd,POST,business: company,business
imh-11-202,陳道原,Nanyang Middle School,PRE,education: secondary,education
imh-11-202,陳道原,Peiyang University,PRE,education: higher,education
imh-11-202,陳道原,Chinese Student's Alliance,US,association: students,association
imh-11-202,陳道原,Cornell Cosmopolitan Club,US,association: club,association
imh-11-202,陳道原,Cornell University,US,education: higher,education
imh-11-202,陳道原,Glasgow University,US,education: higher,education
imh-11-202,陳道原,Ithaca Club,US,association: club,association
imh-11-203,陳在新,Peking Methodist University,POST,education: higher,education
imh-11-203,陳在新,Peking Methodist University,PRE,education: higher,education
imh-11-203,陳在新,Peking Methodist University,PRE,education: higher,education
imh-11-203,陳在新,Columbia University,US,education: higher,education
imh-11-204,陳維屛,Christian Advocate,POST,media: periodical,media
imh-11-204,陳維屛,Peking Methodist University,PRE,education: higher,education
imh-11-204,陳維屛,Boston University,US,education: higher,education
imh-11-204,陳維屛,Ohio Wesleyan University,US,education: higher,education
imh-11-204,陳維屛,University of Michigan,US,education: higher,education
imh-11-205,陳天驥,Tangshan Railway and Engineering College,POST,education: higher,education
imh-11-205,陳天驥,Min-Li High School,PRE,education: secondary,education
imh-11-205,陳天驥,Nanyang High School,PRE,education: secondary,education
imh-11-205,陳天驥,St. John's University,PRE,education: higher,education
imh-11-205,陳天驥,Chinese Students' Monthly,US,media: periodical,media
imh-11-205,陳天驥,Columbia University,US,education: higher,education
imh-11-205,陳天驥,Lehigh Civil Engineering Society,US,association: professional,association
imh-11-205,陳天驥,Lehigh University,US,education: higher,education
imh-11-205,陳天驥,University of Michigan,US,education: higher,education
imh-11-206,陳英梅,Y.M.C.A. (Shanghai),POST,association: voluntary,association
imh-11-206,陳英梅,Y.M.C.A. School (Shanghai),POST,education: vocational,education
imh-11-206,陳英梅,Billion's Public School,PRE,education: secondary,education
imh-11-206,陳英梅,McTyeire School,PRE,education: girls,education
imh-11-206,陳英梅,Agora,US,association: society,association
imh-11-206,陳英梅,Chinese Students' Christian Association,US,association: students,association
imh-11-206,陳英梅,Forest Park University,US,education: higher,education
imh-11-206,陳英梅,Wellesley College,US,education: higher,education
imh-11-207,陳洋讚,Anglo-Chinese Academy,PRE,education: higher,education
imh-11-207,陳洋讚,Chinese Students' Club,US,association: students,association
imh-11-207,陳洋讚,Columbia University,US,education: higher,education
imh-11-207,陳洋讚,Cosmopolitan Club,US,association: club,association
imh-11-207,陳洋讚,Ellsworth Collieries Company,US,business: company,business
imh-11-207,陳洋讚,Mills Institute,US,other: institute,other
imh-11-207,陳洋讚,New York City College,US,education: higher,education
imh-11-207,陳洋讚,Pitkin Club,US,association: club,association
imh-11-207,陳洋讚,St. Louis College,US,education: higher,education
imh-11-207,陳洋讚,University of Pittsburgh,US,education: higher,education
imh-11-207,陳洋讚,West Pennsylvania Oil Company,US,business: company,business
imh-11-208,陳敏望,Oberlin College,US,education: higher,education
imh-11-209,陳宗良,American University Club,POST,association: club,association
imh-11-209,陳宗良,Boone Preparatory School,POST,education: preparatory,education
imh-11-209,陳宗良,Boone Review,POST,media: periodical,media
imh-11-209,陳宗良,Central China Christian Education Association,POST,association: voluntary,association
imh-11-209,陳宗良,National Committee of Y.M.C.A. of China,POST,association: voluntary,association
imh-11-209,陳宗良,National Committee of Y.M.C.A. of China,POST,association: voluntary,association
imh-11-209,陳宗良,Returned Students' Club of Central China,POST,association: students,association
imh-11-209,陳宗良,Y.M.C.A. (Wuhan),POST,association: voluntary,association
imh-11-209,陳宗良,Y.M.C.A. (Wuhan),POST,association: voluntary,association
imh-11-209,陳宗良,Boone Chronicle,PRE,media: periodical,media
imh-11-209,陳宗良,Boone College,PRE,education: higher,education
imh-11-209,陳宗良,Boone College,PRE,education: higher,education
imh-11-209,陳宗良,Boone Educational World,PRE,media: periodical,media
imh-11-209,陳宗良,Boone School,PRE,education: secondary,education
imh-11-209,陳宗良,Boone School,PRE,education: secondary,education
imh-11-209,陳宗良,China Society of America,US,association: society,association
imh-11-209,陳宗良,Chinese Student's Alliance,US,association: students,association
imh-11-209,陳宗良,Chinese Students' Christian Association,US,association: students,association
imh-11-209,陳宗良,Churchman's Association,US,association: voluntary,association
imh-11-209,陳宗良,Columbia Chinese Students' Club,US,association: students,association
imh-11-209,陳宗良,Columbia Class Graduation Committee,US,education: higher,education
imh-11-209,陳宗良,Columbia Teachers' Elementary Club,US,association: club,association
imh-11-209,陳宗良,Columbia University,US,education: higher,education
imh-11-209,陳宗良,Columbia University,US,education: higher,education
imh-11-209,陳宗良,Columbia University,US,education: higher,education
imh-11-209,陳宗良,Columbia University,US,education: higher,education
imh-11-209,陳宗良,New York Cosmopolitan Club,US,association: club,association
imh-11-209,陳宗良,St. Andrew's Brotherhood,US,other: church,other
imh-11-21,王觀英,Tayeh Iron Mines,POST,industry: mines,industry
imh-11-21,王觀英,Boone University,PRE,education: higher,education
imh-11-21,王觀英,American Institute of Mining Engineers,US,association: professional,association
imh-11-21,王觀英,Colorado College,US,education: higher,education
imh-11-21,王觀英,Colorado Engineers' Club,US,association: club,association
imh-11-21,王觀英,Colorado School of Mines,US,education: higher,education
imh-11-21,王觀英,Colorado Scientific Society,US,association: society,association
imh-11-21,王觀英,Columbia University,US,education: higher,education
imh-11-21,王觀英,Golden Globe,US,media: periodical,media
imh-11-210,陳茂康,International Friends' Institute,POST,other: institute,other
imh-11-210,陳茂康,Kwang-Yee Middle School,POST,education: secondary,education
imh-11-210,陳茂康,Kwang-Yee Middle School,PRE,education: secondary,education
imh-11-210,陳茂康,Kwang-Yee Middle School,PRE,education: secondary,education
imh-11-210,陳茂康,Cornell Chinese Students Club,US,association: students,association
imh-11-210,陳茂康,Cornell Cosmopolitan Club,US,association: club,association
imh-11-210,陳茂康,Cornell University,US,education: higher,education
imh-11-210,陳茂康,New York Edison Company,US,business: company,business
imh-11-210,陳茂康,Sigma Chi,US,association: fraternity,association
imh-11-210,陳茂康,Tau Beta Pi,US,association: fraternity,association
imh-11-210,陳茂康,Union College,US,education: higher,education
imh-11-210,陳茂康,Union College,US,education: higher,education
imh-11-211,陳同壽,Chinese Political and Social Science Association,POST,association: professional,association
imh-11-211,陳同壽,Ministry of Communications,POST,government: central,government
imh-11-211,陳同壽,Nanyang College,POST,education: higher,education
imh-11-211,陳同壽,Peking Government University,POST,education: higher,education
imh-11-211,陳同壽,Nanyang College,PRE,education: higher,education
imh-11-211,陳同壽,Cosmopolitan Club,US,association: club,association
imh-11-211,陳同壽,University of California,US,education: higher,education
imh-11-211,陳同壽,University of Illinois,US,education: higher,education
imh-11-211,陳同壽,University of Wisconsin,US,education: higher,education
imh-11-212,陳明壽,Nanyang College,PRE,education: higher,education
imh-11-212,陳明壽,Nanyang College,PRE,education: higher,education
imh-11-212,陳明壽,Tsing Hua College,PRE,education: higher,education
imh-11-212,陳明壽,Columbia University,US,education: higher,education
imh-11-212,陳明壽,Massachusetts Institute of Technology,US,education: higher,education
imh-11-213,陳辛恒,Boone University,POST,education: higher,education
imh-11-213,陳辛恒,Commercial Press,POST,business: company,business
imh-11-213,陳辛恒,Fu Tan College,POST,education: higher,education
imh-11-213,陳辛恒,Government Teachers' College (Wuchang),POST,education: higher,education
imh-11-213,陳辛恒,Nanyang College,POST,education: higher,education
imh-11-213,陳辛恒,University Club,POST,association: club,association
imh-11-213,陳辛恒,World's Chinese Students' Federation,POST,association: students,association
imh-11-213,陳辛恒,Wuchang College of Languages,POST,education: higher,education
imh-11-213,陳辛恒,International Institute of China,PRE,other: institute,other
imh-11-213,陳辛恒,International Institute of China,PRE,other: institute,other
imh-11-213,陳辛恒,St. John's University,PRE,education: higher,education
imh-11-213,陳辛恒,University of Chicago,US,education: higher,education
imh-11-213,陳辛恒,Vanderbilt University,US,education: higher,education
imh-11-213,陳辛恒,Vanderbilt University,US,education: higher,education
imh-11-214,張承哲,Bank of China,POST,bank: central,banking
imh-11-214,張承哲,Bank of China,POST,bank: central,banking
imh-11-214,張承哲,Bank of China,POST,bank: central,banking
imh-11-214,張承哲,Board of Audit,POST,government:central,government
imh-11-214,張承哲,Banking College,PRE,education: higher,education
imh-11-214,張承哲,Fukien Provincial College,PRE,education: higher,education
imh-11-214,張承哲,University of Chicago,US,education: higher,education
imh-11-214,張承哲,University of Pennsylvania,US,education: higher,education
imh-11-215,張福良,Yale College,POST,education: higher,education
imh-11-215,張福良,Nanyang Middle School,PRE,education: secondary,education
imh-11-215,張福良,St. John's University,PRE,education: higher,education
imh-11-215,張福良,St. John's University,PRE,education: higher,education
imh-11-215,張福良,Varsity Soccer Football Team,US,association: sports,association
imh-11-215,張福良,Yale University,US,education: higher,education
imh-11-216,張福良(夫人),Hunter College,US,education: higher,education
imh-11-217,張景芬,Chiu-Tung Antimony Mining Company,POST,business: company,business
imh-11-217,張景芬,Light Railway Company,POST,railway: China,railway
imh-11-217,張景芬,Anglo-Chinese College (Foochow),PRE,education: higher,education
imh-11-217,張景芬,International Institute of China,PRE,other: institute,other
imh-11-217,張景芬,Tsing Hua College,PRE,education: higher,education
imh-11-217,張景芬,Colorado School of Mines,US,education: higher,education
imh-11-217,張景芬,Lehigh University,US,education: higher,education
imh-11-218,張德熙,Central Salt Administration,POST,administration: central,administration
imh-11-218,張德熙,Ministry of Finance,POST,government: central,government
imh-11-218,張德熙,University of Wisconsin,US,education: higher,education
imh-11-219,張履鼇,Chinese Merchants' After Office Club,POST,association: club,association
imh-11-219,張履鼇,Hankow Daily News,POST,media: daily,media
imh-11-219,張履鼇,Hupeh Bureau of Foreign Affairs,POST,administration: local,administration
imh-11-219,張履鼇,Hupeh Procuratorate,POST,judiciary: local,judiciary
imh-11-219,張履鼇,International Institute of China,POST,other: institute,other
imh-11-219,張履鼇,Lily Valley Summer Resort Association,POST,association: professional,association
imh-11-219,張履鼇,Y.M.C.A. (Hankow),POST,association: voluntary,association
imh-11-219,張履鼇,St. John's Echo,PRE,media: periodical,media
imh-11-219,張履鼇,St. John's University,PRE,education: higher,education
imh-11-219,張履鼇,World's Chinese Students' Journal,PRE,media: journal,media
imh-11-219,張履鼇,Chinese Students' Monthly,US,media: periodical,media
imh-11-219,張履鼇,University of Virginia,US,education: higher,education
imh-11-219,張履鼇,Yale University,US,education: higher,education
imh-11-22,尤志邁,American and Chinese Product Company,POST,business: company,business
imh-11-22,尤志邁,Kiangsu Provincial Agricultural Association,POST,association: professional,association
imh-11-22,尤志邁,Soochow Agricultural Experiment Station,POST,facility: station,facility
imh-11-22,尤志邁,Min-Che University,PRE,education: higher,education
imh-11-22,尤志邁,Soochow University,PRE,education: higher,education
imh-11-22,尤志邁,Cornell University,US,education: higher,education
imh-11-220,張履鼇(夫人),McTyeire School,PRE,education: girls,education
imh-11-220,張履鼇(夫人),Chinese Student's Alliance,US,association: students,association
imh-11-220,張履鼇(夫人),Chinese Students' Monthly,US,media: periodical,media
imh-11-220,張履鼇(夫人),Randolph Macon Woman's College,US,education: higher,education
imh-11-221,張寳華,Kua-Kee Cement Works,POST,industry: works,industry
imh-11-221,張寳華,Hsuchow Middle School,PRE,education: secondary,education
imh-11-221,張寳華,Nanyang Middle School,PRE,education: secondary,education
imh-11-221,張寳華,American Chemical Society,US,association: professional,association
imh-11-221,張寳華,University of California,US,education: higher,education
imh-11-221,張寳華,University of Michigan,US,education: higher,education
imh-11-221,張寳華,Western States Portland Cement Company,US,business: company,business
imh-11-222,張彭春,Nankai College,POST,education: higher,education
imh-11-222,張彭春,Chihli Provincial College,PRE,education: higher,education
imh-11-222,張彭春,Nankai School,PRE,education: secondary,education
imh-11-222,張彭春,Chinese Students' Christian Association,US,association: students,association
imh-11-222,張彭春,Chinese Students' Monthly,US,media: periodical,media
imh-11-222,張彭春,Clark University,US,education: higher,education
imh-11-222,張彭春,Columbia University,US,education: higher,education
imh-11-222,張彭春,Varsity Debating Team,US,association: sports,association
imh-11-223,張善揚,Peking Government University,POST,education: higher,education
imh-11-223,張善揚,Fu Tan College,PRE,education: higher,education
imh-11-223,張善揚,Cornell University,US,education: higher,education
imh-11-224,張大椿,Industrial Commission to Europe and America,POST,administration: commission,administration
imh-11-224,張大椿,Peking Government University,POST,education: higher,education
imh-11-224,張大椿,Pinghsiang Colliery,POST,industry: mines,industry
imh-11-224,張大椿,Woosung National Institute,POST,education: higher,education
imh-11-224,張大椿,Aurora College,PRE,education: higher,education
imh-11-224,張大椿,Nanyang College,PRE,education: higher,education
imh-11-224,張大椿,Sigma Xi,US,association: fraternity,association
imh-11-224,張大椿,Yale University,US,education: higher,education
imh-11-225,張廷金,Chung Hua Industrial World,POST,media: periodical,media
imh-11-225,張廷金,Kiangsu Educational Association,POST,association: voluntary,association
imh-11-225,張廷金,Nanyang College,POST,education: higher,education
imh-11-225,張廷金,World's Chinese Students' Federation,POST,association: students,association
imh-11-225,張廷金,Nanyang College,PRE,education: higher,education
imh-11-225,張廷金,American Institute of Electrical Engineers,US,association: professional,association
imh-11-225,張廷金,Boston Edison Company,US,business: company,business
imh-11-225,張廷金,Chinese Students' Monthly,US,media: periodical,media
imh-11-225,張廷金,Cosmopolitan Club,US,association: club,association
imh-11-225,張廷金,Harvard University,US,education: higher,education
imh-11-225,張廷金,Ohio State Chinese Students' Club,US,association: students,association
imh-11-225,張廷金,State University of Ohio,US,education: higher,education
imh-11-225,張廷金,University of Wisconsin,US,education: higher,education
imh-11-226,張凖,Government Teachers' College (Nanking),POST,education: higher,education
imh-11-226,張凖,Putung College,PRE,education: higher,education
imh-11-226,張凖,Tzu-Kiang Grammar School,PRE,education: secondary,education
imh-11-226,張凖,Chinese Student's Alliance,US,association: students,association
imh-11-226,張凖,Chinese Students' Quarterly,US,media: periodical,media
imh-11-226,張凖,Cushing Academy,US,education: higher,education
imh-11-226,張凖,M. I. T. Cosmopolitan Club,US,association: club,association
imh-11-226,張凖,Massachusetts Institute of Technology,US,education: higher,education
imh-11-226,張凖,Massachusetts Institute of Technology,US,education: higher,education
imh-11-227,張煜全,American College Club,POST,education: higher,education
imh-11-227,張煜全,Chinese Government,POST,government: central,government
imh-11-227,張煜全,Chinese Legation (Japan),POST,government: foreign,government
imh-11-227,張煜全,Chinese Political and Social Science Association,POST,association: professional,association
imh-11-227,張煜全,Imperial Commission to Europe and America,POST,administration: commission,administration
imh-11-227,張煜全,Ministry of Foreign Affairs,POST,government: central,government
imh-11-227,張煜全,Ministry of Foreign Affairs,POST,government: central,government
imh-11-227,張煜全,Peking Government University,POST,education: higher,education
imh-11-227,張煜全,Anglo-Chinese College (Foochow),PRE,education: higher,education
imh-11-227,張煜全,Imperial Tokyo University,PRE,education: higher,education
imh-11-227,張煜全,Peiyang University,PRE,education: higher,education
imh-11-227,張煜全,Queen's College,PRE,education: higher,education
imh-11-227,張煜全,University of California,US,education: higher,education
imh-11-227,張煜全,Yale University,US,education: higher,education
imh-11-228,章祖純,Bureau of Agriculture and Forestry,POST,administration: central,administration
imh-11-228,章祖純,Central Agricultural Experiment Station,POST,facility: station,facility
imh-11-228,章祖純,Central Agricultural Experiment Station (Peking),POST,facility: station,facility
imh-11-228,章祖純,Ministry of Agriculture and Forestry,POST,government: central,government
imh-11-228,章祖純,Huchow Middle School,PRE,education: secondary,education
imh-11-228,章祖純,Nanyang College,PRE,education: higher,education
imh-11-228,章祖純,University of California,US,education: higher,education
imh-11-229,章宗元,Board of Audit,POST,government:central,government
imh-11-229,章宗元,Ministry of Finance,POST,government: central,government
imh-11-229,章宗元,Ministry of Foreign Affairs,POST,government: central,government
imh-11-229,章宗元,Peking Government University,POST,education: higher,education
imh-11-229,章宗元,Nanyang College,PRE,education: higher,education
imh-11-229,章宗元,Pomona College,US,education: higher,education
imh-11-229,章宗元,University of California,US,education: higher,education
imh-11-23,侄道生,Danforth Hospital,POST,facility: health,facility
imh-11-23,侄道生,Kiukiang Hospital,POST,facility: health,facility
imh-11-23,侄道生,Knowles School,POST,education: secondary,education
imh-11-23,侄道生,Johns Hopkins University,US,education: higher,education
imh-11-23,侄道生,Missionary Society,US,association: voluntary,association
imh-11-23,侄道生,University of Michigan,US,education: higher,education
imh-11-230,章元善,American Returned Students' Club,POST,association: students,association
imh-11-230,章元善,Bureau of Foreign Affairs (Tientsin),POST,administration: local,administration
imh-11-230,章元善,Chihli Industrial Chemistry Laboratory,POST,industry: laboratory,industry
imh-11-230,章元善,Cornell Alumni Association of North China,POST,association: students,association
imh-11-230,章元善,Ladies' Journal,POST,media: periodical,media
imh-11-230,章元善,Peiyang Plague Prevention Bureau,POST,administration: local,administration
imh-11-230,章元善,Peking Government University,POST,education: higher,education
imh-11-230,章元善,Tientsin Government School,POST,education: secondary,education
imh-11-230,章元善,Chang-Yuan-Wu School,PRE,education: secondary,education
imh-11-230,章元善,Kiangnan College,PRE,education: higher,education
imh-11-230,章元善,Pacific News,PRE,media: periodical,media
imh-11-230,章元善,Tsing Hua College,PRE,education: higher,education
imh-11-230,章元善,Chinese Student's Alliance,US,association: students,association
imh-11-230,章元善,Chinese Students' Monthly,US,media: periodical,media
imh-11-230,章元善,Cornell University,US,education: higher,education
imh-11-231,莊俊,Ministry of Foreign Affairs,POST,government: central,government
imh-11-231,莊俊,Tsing Hua College,POST,education: higher,education
imh-11-231,莊俊,Chiu-Yeh School,PRE,education: secondary,education
imh-11-231,莊俊,Nanyang Middle School,PRE,education: secondary,education
imh-11-231,莊俊,Tangshan Railway and Engineering College,PRE,education: higher,education
imh-11-231,莊俊,Architectural Club,US,association: club,association
imh-11-231,莊俊,Chinese Student's Alliance,US,association: students,association
imh-11-231,莊俊,Chinese Student's Alliance,US,association: students,association
imh-11-231,莊俊,Chinese Students' Monthly,US,media: periodical,media
imh-11-231,莊俊,Illinois Chinese Students' Club,US,association: students,association
imh-11-231,莊俊,J.W. Royers' Office,US,business: company,business
imh-11-231,莊俊,University of Illinois,US,education: higher,education
imh-11-231,莊俊,University of Illinois,US,education: higher,education
imh-11-231,莊俊,Varsity Soccer Football Team,US,association: sports,association
imh-11-232,符宗朝,Peking Normal College,PRE,education: higher,education
imh-11-232,符宗朝,Jeffery Motor Works,US,industry: works,industry
imh-11-232,符宗朝,Paige-Detroit Motor Car Company,US,business: company,business
imh-11-232,符宗朝,University of Michigan,US,education: higher,education
imh-11-233,郭文芳,Bissell College,US,education: higher,education
imh-11-233,郭文芳,Peirce College,US,education: higher,education
imh-11-234,郭秉文,Chekiang Provincial College,POST,education: higher,education
imh-11-234,郭秉文,Commercial Press,POST,business: company,business
imh-11-234,郭秉文,East China Educational Association,POST,association: voluntary,association
imh-11-234,郭秉文,English Student,POST,media: periodical,media
imh-11-234,郭秉文,English Weekly,POST,media: periodical,media
imh-11-234,郭秉文,Government Teachers' College (Nanking),POST,education: higher,education
imh-11-234,郭秉文,Kiangsu Educational Association,POST,association: voluntary,association
imh-11-234,郭秉文,Lowrie Institute,POST,education: higher,education
imh-11-234,郭秉文,Y.M.C.A. (Nanking),POST,association: voluntary,association
imh-11-234,郭秉文,Lowrie Institute,PRE,education: higher,education
imh-11-234,郭秉文,Lowrie Institute,PRE,education: higher,education
imh-11-234,郭秉文,Chinese Student's Alliance,US,association: students,association
imh-11-234,郭秉文,Chinese Students' Christian Association,US,association: students,association
imh-11-234,郭秉文,Chinese Students' Monthly,US,media: periodical,media
imh-11-234,郭秉文,Columbia University,US,education: higher,education
imh-11-234,郭秉文,Columbia University,US,education: higher,education
imh-11-234,郭秉文,Columbia University,US,education: higher,education
imh-11-234,郭秉文,Phi Delta Kappa,US,association: fraternity,association
imh-11-234,郭秉文,Tause,US,association: fraternity,association
imh-11-234,郭秉文,University of Wooster,US,education: higher,education
imh-11-234,郭秉文,Wooster Academy,US,education: higher,education
imh-11-234,郭秉文,Wooster Voice,US,media: periodical,media
imh-11-234,郭秉文,Y.M.C.A. College,US,education: higher,education
imh-11-234,郭秉文,Y.M.C.A. College Literary Society,US,education: higher,education
imh-11-235,郭登瀚,Tientsin-Pukow Railway,POST,railway: China,railway
imh-11-235,郭登瀚,Tientsin-Pukow Railway,POST,railway: China,railway
imh-11-235,郭登瀚,Peiyang University,PRE,education: higher,education
imh-11-235,郭登瀚,Harvard University,US,education: higher,education
imh-11-236,郭健霄,Admiralty,POST,military: Chinese,military
imh-11-236,郭健霄,Fourth Army Corps,POST,military: Chinese,military
imh-11-236,郭健霄,Kwangtung Republican Army,POST,military: Chinese,military
imh-11-236,郭健霄,Nanyang Tobacco Company Factory,POST,business: company,business
